gid,gset,mplay,mtid,gplay,gtid,qj,qs,qr,kend,kwin,kwinrq,tweek,tplay,tsell,cid,pwin9,pdraw9,plost9,kwin_sta
458022,欧冠杯,拜仁,664,莫陆军,1116,3.0,0.0,0.0,1,3.0,-1.0,3,2014-12-11,2014-12-10 23:58:00,1,1.15,6.3,10.5,3.0
458028,欧冠杯,巴萨,653,日尔曼,647,3.0,1.0,0.0,1,3.0,-1.0,3,2014-12-11,2014-12-10 23:58:00,1,1.34,4.35,6.75,3.0
458042,欧冠杯,毕尔巴,690,巴特,2692,2.0,0.0,0.0,1,3.0,-1.0,3,2014-12-11,2014-12-10 23:58:00,1,1.25,4.7,9.0,3.0
460408,世俱杯,得土安,7241,奥克兰,3856,0.0,0.0,0.0,1,1.0,-1.0,3,2014-12-11,2014-12-10 23:58:00,1,1.46,3.7,6.0,3.0
460739,东南锦,越南,3904,马来,120,2.0,4.0,0.0,1,0.0,-1.0,4,2014-12-11,2014-12-11 19:58:00,1,1.33,4.45,6.8,3.0
457998,欧冠杯,奥林匹,616,马尔默,1051,4.0,2.0,0.0,1,3.0,-1.0,2,2014-12-10,2014-12-09 23:58:00,1,1.27,4.8,7.75,3.0
458017,欧冠杯,多特,786,安德莱,590,1.0,1.0,0.0,1,1.0,-1.0,2,2014-12-10,2014-12-09 23:58:00,1,1.15,6.25,10.5,3.0
460738,东南锦,泰国,71,菲律宾,177,3.0,0.0,0.0,1,3.0,-1.0,3,2014-12-10,2014-12-10 19:58:00,1,1.32,4.3,7.5,3.0
439277,荷乙,阿青年,3053,瓦尔韦,385,3.0,2.0,0.0,1,3.0,-1.0,1,2014-12-09,2014-12-08 23:58:00,1,1.32,4.8,6.3,3.0
432912,巴甲,帕尔梅,1567,巴拉竞,1571,1.0,1.0,0.0,1,1.0,-1.0,0,2014-12-08,2014-12-08 00:58:00,1,1.39,4.4,5.65,3.0
432916,巴甲,格雷米,1580,弗拉门,1577,1.0,1.0,0.0,1,1.0,-1.0,0,2014-12-08,2014-12-08 00:58:00,1,1.35,4.3,6.6,3.0
435254,法甲,马赛,1064,梅斯,1084,3.0,1.0,0.0,1,3.0,-1.0,0,2014-12-08,2014-12-08 00:58:00,1,1.21,5.05,10.0,3.0
452178,意甲,国米,846,乌迪内,1276,1.0,2.0,0.0,1,0.0,-1.0,0,2014-12-08,2014-12-08 00:58:00,1,1.41,3.85,6.45,3.0
460748,美职联,洛杉矶,1044,新英格,1302,1.0,1.0,0.0,1,1.0,-1.0,0,2014-12-08,2014-12-08 00:58:00,1,1.41,4.05,6.0,3.0
432911,巴甲,科林蒂,1572,克里西,1574,2.0,1.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.12,6.15,14.5,3.0
434833,英超,曼城,1072,埃弗顿,565,1.0,0.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.35,4.4,6.5,3.0
435251,法甲,埃蒂安,494,巴斯蒂,655,1.0,0.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.32,3.9,9.1,3.0
435255,法甲,日尔曼,647,南特,1129,2.0,1.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-06 23:58:00,1,1.21,4.95,10.5,3.0
437250,德甲,拜仁,664,勒沃,986,1.0,0.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.16,6.15,10.0,3.0
438928,荷甲,阿尔克,224,前进鹰,1796,2.0,0.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.4,4.5,5.35,3.0
438929,荷甲,精英,393,费耶诺,801,2.0,5.0,0.0,1,0.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,7.5,4.9,1.27,0.0
438930,荷甲,坎布尔,235,布雷达,350,0.0,1.0,0.0,1,0.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.35,4.4,6.5,3.0
438931,荷甲,阿贾克,540,威廉,1248,5.0,0.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.18,5.8,9.6,3.0
438932,荷甲,多德勒,785,埃因霍,378,1.0,3.0,0.0,1,0.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,12.0,7.15,1.11,0.0
439271,荷乙,格拉夫,782,特青年,5510,6.0,3.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.35,4.6,6.0,3.0
439273,荷乙,福伦丹,1273,特尔斯,1799,1.0,0.0,0.0,1,3.0,-1.0,0,2014-12-07,2014-12-07 21:28:00,1,1.24,5.45,7.5,3.0
444692,葡超,本菲卡,678,比兰尼,725,3.0,0.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.13,6.1,13.5,3.0
444694,葡超,科英布,940,波尔图,694,0.0,3.0,0.0,1,0.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,11.75,5.45,1.17,0.0
444698,葡超,埃斯托,1616,塞图巴,463,1.0,0.0,0.0,1,3.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.46,3.85,5.55,3.0
444699,葡超,里奥阿,1002,维森特,1263,0.0,0.0,0.0,1,1.0,-1.0,6,2014-12-07,2014-12-06 23:58:00,1,1.47,3.7,5.75,3.0
450186,西甲,毕尔巴,690,科尔多,931,0.0,1.0,0.0,1,0.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.24,4.75,9.3,3.0
452173,意甲,亚特兰,1308,切塞纳,461,3.0,2.0,0.0,1,3.0,-1.0,0,2014-12-07,2014-12-07 21:58:00,1,1.46,3.5,6.5,3.0
452179,意甲,那不勒,1125,恩波利,788,2.0,2.0,0.0,1,1.0,-1.0,0,2014-12-07,2014-12-07 19:28:00,1,1.23,4.9,9.4,3.0
452181,意甲,罗马,1032,萨索洛,3656,2.0,2.0,0.0,1,1.0,-1.0,6,2014-12-07,2014-12-07 00:58:00,1,1.27,4.6,8.5,3.0
460254,英足总杯,斯坎索,523,伍斯特,3944,1.0,1.0,0.0,1,1.0,-1.0,0,2014-12-07,2014-12-07 21:58:00,1,1.26,5.1,7.4,3.0
460255,英足总杯,巴恩斯,640,切斯特,1627,0.0,0.0,0.0,1,1.0,-1.0,0,2014-12-07,2014-12-07 21:58:00,1,1.27,4.9,7.5,3.0
460256,英足总杯,布拉德,716,达特福德队,5597,4.0,1.0,0.0,1,3.0,-1.0,0,2014-12-07,2014-12-07 21:58:00,1,1.17,5.9,10.0,3.0
427776,日职联,浦和,1164,名古屋,1100,1.0,2.0,0.0,1,0.0,-1.0,6,2014-12-06,2014-12-06 14:28:00,1,1.33,4.6,6.45,3.0
434832,英超,利物浦,1011,桑德兰,466,0.0,0.0,0.0,1,1.0,-1.0,6,2014-12-06,2014-12-06 22:58:00,1,1.32,4.35,7.3,3.0
434834,英超,纽卡斯,1137,切尔西,1173,2.0,1.0,0.0,1,3.0,-1.0,6,2014-12-06,2014-12-06 20:43:00,1,6.2,3.8,1.43,0.0
434838,英超,热刺,1238,水晶宫,516,0.0,0.0,0.0,1,1.0,-1.0,6,2014-12-06,2014-12-06 22:58:00,1,1.45,3.8,5.9,3.0
437251,德甲,多特,786,霍芬海,1869,1.0,0.0,0.0,1,3.0,-1.0,5,2014-12-06,2014-12-05 23:58:00,1,1.36,4.7,5.7,3.0
437252,德甲,门兴,1089,赫塔,659,3.0,2.0,0.0,1,3.0,-1.0,6,2014-12-06,2014-12-06 22:28:00,1,1.5,3.85,5.1,3.0
439268,荷乙,阿尔城,2848,福图纳,1303,3.0,0.0,0.0,1,3.0,-1.0,6,2014-12-06,2014-12-06 23:28:00,1,1.35,4.8,5.7,3.0
439814,苏超,马瑟韦,1065,凯尔特,926,0.0,1.0,0.0,1,0.0,-1.0,6,2014-12-06,2014-12-06 20:43:00,1,12.0,5.85,1.15,0.0
442240,德乙,凯泽,928,奥厄,575,3.0,0.0,0.0,1,3.0,-1.0,6,2014-12-06,2014-12-06 19:58:00,1,1.22,4.95,9.75,3.0
442242,德乙,杜塞尔,781,桑德豪,3716,1.0,3.0,0.0,1,0.0,-1.0,5,2014-12-06,2014-12-05 23:58:00,1,1.45,3.7,6.1,3.0
444691,葡超,博维斯,709,里斯本,1000,1.0,3.0,0.0,1,0.0,-1.0,5,2014-12-06,2014-12-05 23:58:00,1,10.2,5.6,1.18,0.0
450184,西甲,埃尔切,564,马竞技,1046,0.0,2.0,0.0,1,0.0,-1.0,6,2014-12-06,2014-12-06 22:58:00,1,6.9,3.85,1.39,0.0
460242,英足总杯,哈特利,854,斯巴坦斯,3145,1.0,2.0,0.0,1,0.0,-1.0,5,2014-12-06,2014-12-05 23:58:00,1,1.37,4.3,6.2,3.0
460249,英足总杯,谢菲联,1299,普利茅,1360,3.0,0.0,0.0,1,3.0,-1.0,6,2014-12-06,2014-12-06 22:58:00,1,1.46,3.8,5.7,3.0
460265,法国杯,克莱蒙,944,埃皮纳,567,1.0,1.0,0.0,1,1.0,-1.0,6,2014-12-06,2014-12-06 21:58:00,1,1.32,4.3,7.5,3.0
435247,法甲,里昂,997,兰斯,975,2.0,1.0,0.0,1,3.0,-1.0,4,2014-12-05,2014-12-04 23:58:00,1,1.34,4.1,7.5,3.0
459974,西班牙杯,加的斯,910,比利亚,683,1.0,2.0,0.0,1,0.0,-1.0,4,2014-12-05,2014-12-04 23:58:00,1,7.35,4.45,1.31,0.0
459975,西班牙杯,奥维耶,629,社会,885,0.0,0.0,0.0,1,1.0,-1.0,4,2014-12-05,2014-12-04 23:58:00,1,5.25,3.75,1.5,0.0
460240,意杯,桑普多,468,布雷西,727,2.0,0.0,0.0,1,3.0,-1.0,4,2014-12-05,2014-12-04 23:58:00,1,1.3,4.45,7.65,3.0
434827,英超,切尔西,1173,热刺,1238,3.0,0.0,0.0,1,3.0,-1.0,3,2014-12-04,2014-12-03 23:58:00,1,1.3,4.5,7.5,3.0
434828,英超,埃弗顿,565,赫尔城,872,1.0,1.0,0.0,1,1.0,-1.0,3,2014-12-04,2014-12-03 23:58:00,1,1.37,4.1,6.65,3.0
434829,英超,桑德兰,466,曼城,1072,1.0,4.0,0.0,1,0.0,-1.0,3,2014-12-04,2014-12-03 23:58:00,1,6.7,4.3,1.35,0.0
460238,意杯,乌迪内,1276,切塞纳,461,2.0,2.0,0.0,1,1.0,-1.0,3,2014-12-04,2014-12-03 23:58:00,1,1.38,4.05,6.55,3.0
434823,英超,曼联,1075,斯托克,1197,2.0,1.0,0.0,1,3.0,-1.0,2,2014-12-03,2014-12-02 23:58:00,1,1.36,4.15,6.75,3.0
435241,法甲,摩纳哥,1105,朗斯,979,2.0,0.0,0.0,1,3.0,-1.0,2,2014-12-03,2014-12-02 23:58:00,1,1.29,4.1,9.5,3.0
459964,西班牙杯,科亚诺,2998,毕尔巴,690,1.0,1.0,0.0,1,1.0,-1.0,2,2014-12-03,2014-12-02 23:58:00,1,7.15,4.3,1.33,0.0
460485,苏足总杯,伊凡尼,1363,圣米伦,402,4.0,0.0,0.0,1,3.0,-1.0,2,2014-12-03,2014-12-02 23:58:00,1,1.41,3.95,6.2,3.0
437600,法乙,南锡,1130,瓦朗谢,2331,0.0,1.0,0.0,1,0.0,-1.0,1,2014-12-02,2014-12-01 23:58:00,1,1.46,3.5,6.5,3.0
439258,荷乙,阿基里,3753,福伦丹,1273,2.0,4.0,0.0,1,0.0,-1.0,1,2014-12-02,2014-12-01 23:58:00,1,5.2,4.7,1.39,0.0
439259,荷乙,埃因FC,1797,赫尔蒙,1795,3.0,0.0,0.0,1,3.0,-1.0,1,2014-12-02,2014-12-01 23:58:00,1,1.3,4.95,6.55,3.0
439266,荷乙,罗达JC,1030,奥斯,1172,4.0,3.0,0.0,1,3.0,-1.0,1,2014-12-02,2014-12-01 23:58:00,1,1.3,5.0,6.45,3.0
439267,荷乙,特尔斯,1799,奈梅亨,353,0.0,1.0,0.0,1,0.0,-1.0,1,2014-12-02,2014-12-01 23:58:00,1,6.45,5.0,1.3,0.0
460233,意杯,拉齐奥,964,瓦雷泽,5917,3.0,0.0,0.0,1,3.0,-1.0,2,2014-12-02,2014-12-02 22:58:00,1,1.14,6.0,12.5,3.0
432901,巴甲,圣保罗,1385,费古埃,1576,1.0,1.0,0.0,1,1.0,-1.0,0,2014-12-01,2014-12-01 00:58:00,1,1.31,4.4,7.5,3.0
432902,巴甲,桑托斯,472,博塔弗,1568,2.0,0.0,0.0,1,3.0,-1.0,0,2014-12-01,2014-12-01 00:58:00,1,1.45,4.0,5.5,3.0
437248,德甲,法兰克,791,多特,786,2.0,0.0,0.0,1,3.0,-1.0,0,2014-12-01,2014-12-01 00:28:00,1,5.1,4.5,1.42,0.0
444685,葡超,马里迪,1050,博维斯塔,709,4.0,0.0,0.0,1,3.0,-1.0,0,2014-12-01,2014-11-30 23:58:00,1,1.42,3.85,6.25,3.0
444689,葡超,科英布,940,本菲卡,678,0.0,2.0,0.0,1,0.0,-1.0,0,2014-12-01,2014-12-01 00:58:00,1,7.5,4.2,1.33,0.0
444690,葡超,波尔图,694,里奥阿,1002,5.0,0.0,0.0,1,3.0,-1.0,0,2014-12-01,2014-12-01 00:58:00,1,1.14,5.9,13.0,3.0
450178,西甲,巴伦西,1243,巴萨,653,0.0,1.0,0.0,1,0.0,-1.0,0,2014-12-01,2014-12-01 00:58:00,1,5.75,4.65,1.36,0.0
450179,西甲,塞维利,464,格拉纳,4607,5.0,1.0,0.0,1,3.0,-1.0,0,2014-12-01,2014-11-30 23:58:00,1,1.27,4.65,8.2,3.0
452167,意甲,尤文,1330,都灵,776,2.0,1.0,0.0,1,3.0,-1.0,0,2014-12-01,2014-12-01 00:58:00,1,1.17,5.25,12.75,3.0
432905,巴甲,巴国际,1582,帕尔梅,1567,3.0,1.0,0.0,1,3.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,1.41,3.95,6.2,3.0
434815,英超,桑德兰,466,切尔西,1173,0.0,0.0,0.0,1,1.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,9.0,5.0,1.23,0.0
438922,荷甲,维迪斯,1255,前进鹰,1796,2.0,2.0,0.0,1,1.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,1.19,6.0,8.5,3.0
438925,荷甲,特温特,1231,格罗宁,834,1.0,2.0,0.0,1,0.0,-1.0,0,2014-11-30,2014-11-30 21:28:00,1,1.25,4.95,8.15,3.0
444687,葡超,里斯本,1000,塞图巴,463,3.0,0.0,0.0,1,3.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,1.14,5.9,13.0,3.0
444688,葡超,佩纳菲,1617,布拉加,719,1.0,6.0,0.0,1,0.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,5.5,3.75,1.48,0.0
450177,西甲,西班人,1283,莱万特,985,2.0,1.0,0.0,1,3.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,1.54,3.5,5.3,3.0
450181,西甲,塞尔塔,457,埃瓦尔,562,0.0,1.0,0.0,1,0.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,1.49,3.75,5.35,3.0
450182,西甲,马拉加,1056,皇马,883,1.0,2.0,0.0,1,0.0,-1.0,6,2014-11-30,2014-11-30 00:58:00,1,8.5,5.4,1.22,0.0
452168,意甲,AC米兰,210,乌迪内,1276,2.0,0.0,0.0,1,3.0,-1.0,0,2014-11-30,2014-11-30 21:58:00,1,1.45,3.9,5.65,3.0
460216,苏足总杯,哈茨,855,凯尔特,926,0.0,4.0,0.0,1,0.0,-1.0,0,2014-11-30,2014-11-30 23:13:00,1,7.0,4.5,1.32,0.0
427766,日职联,仙台,1296,德岛,3840,2.0,1.0,0.0,1,3.0,-1.0,6,2014-11-29,2014-11-29 15:58:00,1,1.19,5.6,9.5,3.0
427772,日职联,大阪,752,神户,492,3.0,1.0,0.0,1,3.0,-1.0,6,2014-11-29,2014-11-29 12:58:00,1,1.24,5.1,8.25,3.0
434812,英超,曼联,1075,赫尔城,872,3.0,0.0,0.0,1,3.0,-1.0,6,2014-11-29,2014-11-29 22:58:00,1,1.23,5.15,8.5,3.0
435233,法甲,马赛,1064,南特,1129,2.0,0.0,0.0,1,3.0,-1.0,5,2014-11-29,2014-11-28 23:58:00,1,1.4,3.8,6.8,3.0
435695,英冠,诺维奇,1144,雷丁,989,1.0,2.0,0.0,1,0.0,-1.0,6,2014-11-29,2014-11-29 22:58:00,1,1.5,3.85,5.1,3.0
436245,英甲,米尔顿,2023,科切斯,816,6.0,0.0,0.0,1,3.0,-1.0,6,2014-11-29,2014-11-29 22:58:00,1,1.49,4.0,5.0,3.0
437242,德甲,勒沃,986,科隆,932,5.0,1.0,0.0,1,3.0,-1.0,6,2014-11-29,2014-11-29 22:28:00,1,1.38,4.1,6.5,3.0
437246,德甲,赫塔,659,拜仁,664,0.0,1.0,0.0,1,0.0,-1.0,6,2014-11-29,2014-11-29 22:28:00,1,13.5,6.7,1.11,0.0
439250,荷乙,登博思,756,阿基里,3753,0.0,1.0,0.0,1,0.0,-1.0,5,2014-11-29,2014-11-28 23:58:00,1,1.23,5.45,7.8,3.0
439255,荷乙,奈梅亨,353,特青年,5510,5.0,1.0,0.0,1,3.0,-1.0,5,2014-11-29,2014-11-28 23:58:00,1,1.11,7.15,12.0,3.0
439256,荷乙,鹿特丹,518,瓦尔韦,385,2.0,1.0,0.0,1,3.0,-1.0,5,2014-11-29,2014-11-28 23:58:00,1,1.44,4.3,5.1,3.0
439257,荷乙,芬洛,435,特尔斯,1799,1.0,0.0,0.0,1,3.0,-1.0,5,2014-11-29,2014-11-28 23:58:00,1,1.46,4.25,4.9,3.0
442234,德乙,因戈尔,2918,波鸿,695,3.0,0.0,0.0,1,3.0,-1.0,6,2014-11-29,2014-11-29 19:58:00,1,1.45,3.85,5.7,3.0
460142,东南锦,泰国,71,缅甸,155,2.0,0.0,0.0,1,3.0,-1.0,6,2014-11-29,2014-11-29 19:58:00,1,1.17,5.8,10.5,3.0
455919,欧联,苏黎世,1204,阿波罗,2515,3.0,1.0,0.0,1,3.0,-1.0,4,2014-11-28,2014-11-27 23:58:00,1,1.31,4.6,7.0,3.0
455942,欧联,热刺,1238,贝游击,675,1.0,0.0,0.0,1,3.0,-1.0,4,2014-11-28,2014-11-27 23:58:00,1,1.14,6.1,12.0,3.0
455966,欧联,莫迪纳,1112,帕纳辛,1160,2.0,1.0,0.0,1,3.0,-1.0,4,2014-11-28,2014-11-27 23:58:00,1,1.38,4.15,6.3,3.0
455979,欧联,埃蒂安,494,卡拉巴,1546,1.0,1.0,0.0,1,1.0,-1.0,4,2014-11-28,2014-11-27 23:58:00,1,1.28,4.3,9.0,3.0
456014,欧联,布拉迪,1474,年轻人,1177,1.0,3.0,0.0,1,0.0,-1.0,4,2014-11-28,2014-11-27 23:58:00,1,6.0,4.3,1.38,0.0
456027,欧联,迪纳摩,890,里奥阿,1002,2.0,0.0,0.0,1,3.0,-1.0,4,2014-11-28,2014-11-27 23:58:00,1,1.15,5.95,11.5,3.0
456050,欧联,特拉布,1219,哈金工,2733,3.0,1.0,0.0,1,3.0,-1.0,4,2014-11-28,2014-11-27 23:58:00,1,1.24,4.85,9.0,3.0
457996,欧冠杯,马竞技,1046,奥林匹,616,4.0,0.0,0.0,1,3.0,-1.0,3,2014-11-27,2014-11-26 23:58:00,1,1.25,4.85,8.5,3.0
457997,欧冠杯,马尔默,1051,尤文,1330,0.0,2.0,0.0,1,0.0,-1.0,3,2014-11-27,2014-11-26 23:58:00,1,11.0,5.6,1.17,0.0
458003,欧冠杯,巴塞尔,652,皇马,883,0.0,1.0,0.0,1,0.0,-1.0,3,2014-11-27,2014-11-26 23:58:00,1,8.75,5.45,1.21,0.0
458008,欧冠杯,勒沃,986,摩纳哥,1105,0.0,1.0,0.0,1,0.0,-1.0,3,2014-11-27,2014-11-26 23:58:00,1,1.5,3.75,5.3,3.0
458026,欧冠杯,希腊人,2510,巴萨,653,0.0,4.0,0.0,1,0.0,-1.0,2,2014-11-26,2014-11-25 23:58:00,1,12.75,6.2,1.13,0.0
458027,欧冠杯,日尔曼,647,阿贾克,540,3.0,1.0,0.0,1,3.0,-1.0,2,2014-11-26,2014-11-25 23:58:00,1,1.22,5.2,8.9,3.0
458034,欧冠杯,里斯本,1000,马里博,1523,3.0,1.0,0.0,1,3.0,-1.0,2,2014-11-26,2014-11-25 23:58:00,1,1.21,5.05,10.0,3.0
458039,欧冠杯,巴特,2692,波尔图,694,0.0,3.0,0.0,1,0.0,-1.0,2,2014-11-26,2014-11-25 23:58:00,1,6.6,4.05,1.38,0.0
460141,东南锦,新加坡,118,缅甸,155,4.0,2.0,0.0,1,3.0,-1.0,3,2014-11-26,2014-11-26 19:58:00,1,1.4,3.9,6.5,3.0
432894,巴甲,克鲁塞,1575,戈亚斯,1579,2.0,1.0,0.0,1,3.0,-1.0,0,2014-11-24,2014-11-24 00:58:00,1,1.24,4.85,9.1,3.0
435229,法甲,马赛,1064,波尔多,693,3.0,1.0,0.0,1,3.0,-1.0,0,2014-11-24,2014-11-24 00:58:00,1,1.5,3.6,5.6,3.0
450166,西甲,比利亚,683,赫塔费,838,2.0,1.0,0.0,1,3.0,-1.0,0,2014-11-24,2014-11-24 00:58:00,1,1.36,4.3,6.5,3.0
460160,挪超,布兰,722,莫达伦,4412,1.0,1.0,0.0,1,1.0,-1.0,0,2014-11-24,2014-11-24 00:58:00,1,1.49,4.1,4.8,3.0
427228,日职乙,山形,3832,东京,775,1.0,2.0,0.0,1,0.0,-1.0,0,2014-11-23,2014-11-23 12:58:00,1,1.31,4.45,7.35,3.0
427235,日职乙,赞岐,6069,千叶,842,0.0,1.0,0.0,1,0.0,-1.0,0,2014-11-23,2014-11-23 12:58:00,1,6.4,4.3,1.36,0.0
438913,荷甲,阿贾克,540,海伦芬,857,4.0,1.0,0.0,1,3.0,-1.0,6,2014-11-23,2014-11-23 00:58:00,1,1.27,4.8,7.8,3.0
442223,德乙,卡尔斯,914,奥厄,575,1.0,0.0,0.0,1,3.0,-1.0,0,2014-11-23,2014-11-23 20:28:00,1,1.42,3.9,6.1,3.0
450169,西甲,巴萨,653,塞维利,464,5.0,1.0,0.0,1,3.0,-1.0,6,2014-11-23,2014-11-23 00:58:00,1,1.13,6.75,11.0,3.0
450172,西甲,埃瓦尔,562,皇马,883,0.0,4.0,0.0,1,0.0,-1.0,6,2014-11-23,2014-11-23 00:58:00,1,11.5,7.3,1.11,0.0
452159,意甲,那不勒,1125,卡利亚,917,3.0,3.0,0.0,1,1.0,-1.0,0,2014-11-23,2014-11-23 21:58:00,1,1.22,5.3,8.6,3.0
460147,葡杯,里奥阿,1002,奥利维,3919,2.0,0.0,0.0,1,3.0,-1.0,6,2014-11-23,2014-11-22 23:58:00,1,1.38,3.95,6.8,3.0
460149,葡杯,本菲卡,678,莫拉伦,1110,4.0,1.0,0.0,1,3.0,-1.0,6,2014-11-23,2014-11-23 00:58:00,1,1.18,5.2,12.0,3.0
427765,日职联,德岛,3840,鸟栖,3839,0.0,1.0,0.0,1,0.0,-1.0,6,2014-11-22,2014-11-22 12:58:00,1,7.0,4.7,1.3,0.0
434802,英超,切尔西,1173,西布罗,1284,2.0,0.0,0.0,1,3.0,-1.0,6,2014-11-22,2014-11-22 22:58:00,1,1.12,6.25,14.0,3.0
434807,英超,曼城,1072,斯旺西,511,2.0,1.0,0.0,1,3.0,-1.0,6,2014-11-22,2014-11-22 22:58:00,1,1.25,5.1,7.8,3.0
435223,法甲,梅斯,1084,日尔曼,647,2.0,3.0,0.0,1,0.0,-1.0,5,2014-11-22,2014-11-21 23:58:00,1,7.2,4.0,1.36,0.0
436234,英甲,东方,1626,克鲁,946,4.0,1.0,0.0,1,3.0,-1.0,6,2014-11-22,2014-11-22 22:58:00,1,1.48,3.8,5.4,3.0
437234,德甲,门兴,1089,法兰克,791,1.0,3.0,0.0,1,0.0,-1.0,6,2014-11-22,2014-11-22 22:28:00,1,1.31,4.65,6.85,3.0
437240,德甲,帕德博,1922,多特,786,2.0,2.0,0.0,1,1.0,-1.0,6,2014-11-22,2014-11-22 22:28:00,1,6.5,4.85,1.31,0.0
439239,荷乙,埃因FC,1797,特青年,5510,0.0,1.0,0.0,1,0.0,-1.0,5,2014-11-22,2014-11-21 23:58:00,1,1.18,5.85,9.5,3.0
439241,荷乙,罗达JC,1030,阿尔城,2848,1.0,4.0,0.0,1,0.0,-1.0,5,2014-11-22,2014-11-21 23:58:00,1,1.33,4.95,5.85,3.0
439806,苏超,凯尔特,926,邓迪,784,2.0,1.0,0.0,1,3.0,-1.0,6,2014-11-22,2014-11-22 22:58:00,1,1.12,6.25,14.0,3.0
439809,苏超,伊凡尼,1363,马瑟韦,1065,3.0,1.0,0.0,1,3.0,-1.0,6,2014-11-22,2014-11-22 22:58:00,1,1.46,3.9,5.5,3.0
442222,德乙,凯泽,928,达姆施,1926,0.0,0.0,0.0,1,1.0,-1.0,5,2014-11-22,2014-11-21 23:58:00,1,1.52,3.7,5.1,3.0
450163,西甲,马竞技,1046,马拉加,1056,3.0,1.0,0.0,1,3.0,-1.0,6,2014-11-22,2014-11-22 22:58:00,1,1.35,4.2,6.85,3.0
432880,巴甲,弗鲁米,1578,沙佩科,6184,1.0,4.0,0.0,1,0.0,-1.0,4,2014-11-21,2014-11-20 23:58:00,1,1.31,4.3,7.75,3.0
449893,澳职联,珀斯,3619,惠灵顿,4577,2.0,1.0,0.0,1,3.0,-1.0,5,2014-11-21,2014-11-21 18:43:00,1,1.56,3.75,4.65,3.0
459769,英足总杯,韦斯顿,3317,唐卡斯,1218,1.0,4.0,0.0,1,0.0,-1.0,2,2014-11-19,2014-11-18 23:58:00,1,8.75,5.1,1.23,0.0
460008,英足总杯,谢菲联,1299,克鲁,946,2.0,0.0,0.0,1,3.0,-1.0,2,2014-11-19,2014-11-18 23:58:00,1,1.29,4.55,7.7,3.0
460010,英足总杯,罗奇代,1033,北安普,1145,2.0,1.0,0.0,1,3.0,-1.0,2,2014-11-19,2014-11-18 23:58:00,1,1.43,4.1,5.55,3.0
460018,友谊赛,奥地利,53,巴西,11,1.0,2.0,0.0,1,0.0,-1.0,2,2014-11-19,2014-11-18 23:58:00,1,8.9,5.2,1.22,0.0
460023,友谊赛,意大利,19,阿尔巴,96,1.0,0.0,0.0,1,3.0,-1.0,2,2014-11-19,2014-11-18 23:58:00,1,1.41,3.85,6.45,3.0
460027,友谊赛,法国,10,瑞典,27,1.0,0.0,0.0,1,3.0,-1.0,2,2014-11-19,2014-11-18 23:58:00,1,1.27,4.45,8.9,3.0
460029,友谊赛,玻利维,79,委内瑞,88,3.0,2.0,0.0,1,3.0,-1.0,2,2014-11-19,2014-11-18 23:58:00,1,1.5,3.6,5.6,3.0
460012,友谊赛,日本,29,澳大利,45,2.0,1.0,0.0,1,3.0,-1.0,2,2014-11-18,2014-11-18 18:18:00,1,1.42,3.95,6.0,3.0
432874,巴甲,米内罗,1570,费古埃,1576,1.0,1.0,0.0,1,1.0,-1.0,0,2014-11-17,2014-11-17 00:57:00,1,1.4,3.9,6.5,3.0
432876,巴甲,巴国际,1582,戈亚斯,1579,1.0,0.0,0.0,1,3.0,-1.0,0,2014-11-17,2014-11-17 00:57:00,1,1.36,4.05,7.1,3.0
443197,阿甲,河床,864,奥林匹,5241,1.0,1.0,0.0,1,1.0,-1.0,0,2014-11-17,2014-11-17 00:57:00,1,1.24,4.65,9.75,3.0
455354,欧洲杯,土耳其,17,哈萨克,108,3.0,1.0,0.0,1,3.0,-1.0,0,2014-11-17,2014-11-17 00:57:00,1,1.13,5.95,14.0,3.0
